Ensembl Gene ID	Band
ENSG00000230803	q21.2
ENSG00000224287	q37.1
ENSG00000018607	q21.2
ENSG00000272769	q21.2
ENSG00000229370	p24.3
ENSG00000271284	q12.3
ENSG00000232713	p16.1
ENSG00000198203	q12.3
ENSG00000230158	q14.1
ENSG00000218819	p24.1
ENSG00000091106	p22.3
ENSG00000011566	p22.1
ENSG00000230950	q14.1
ENSG00000228898	q14.1
ENSG00000138028	p23.3
ENSG00000227291	q14.1
ENSG00000237614	q14.2
ENSG00000232140	q14.2
ENSG00000237370	p25.3
ENSG00000259439	p21
ENSG00000278957	p21
ENSG00000237992	p24.1
ENSG00000180105	q33.3
ENSG00000234491	q33.3
ENSG00000272711	p12
ENSG00000225884	q32.3
ENSG00000114948	q33.3
ENSG00000269068	q35
ENSG00000230603	q13
ENSG00000233766	q32.3
ENSG00000115421	p16.1
ENSG00000157856	p23.3
ENSG00000225064	q33.3
ENSG00000159399	p12
ENSG00000144524	q37.1
ENSG00000229647	q33.3
ENSG00000272056	p23.3
ENSG00000228474	p23.3
ENSG00000115827	q31.1
ENSG00000230587	p21
ENSG00000241790	q33.1
ENSG00000204640	q11.2
ENSG00000152518	p21
ENSG00000279809	q37.1
ENSG00000196460	q11.2
ENSG00000144401	q33.3
ENSG00000179270	p23.2
ENSG00000218682	p23.3
ENSG00000231403	p25.1
ENSG00000158125	p23.1
ENSG00000230006	p11.2
ENSG00000144118	q14.2
ENSG00000144191	q11.2
ENSG00000271855	p25.1
ENSG00000259863	q13
ENSG00000231099	q13
ENSG00000260101	p14
ENSG00000229360	q12.3
ENSG00000238207	q14.1
ENSG00000223826	q11.2
ENSG00000143797	p25.1
ENSG00000236106	p25.2
ENSG00000172985	q13
ENSG00000115520	q33.1
ENSG00000236295	q35
ENSG00000237930	q35
ENSG00000231597	q35
ENSG00000227021	q35
ENSG00000272524	p25.1
ENSG00000235352	q22.3
ENSG00000234940	q22.3
ENSG00000145835	p23.3
ENSG00000226905	q12.3
ENSG00000225588	q12.3
ENSG00000134330	p25.1
ENSG00000228551	q13
ENSG00000115350	p12
ENSG00000224568	q12.3
ENSG00000237479	q35
ENSG00000227347	q22.1
ENSG00000279873	p21
ENSG00000229352	q35
ENSG00000223874	q35
ENSG00000279024	q22.1
ENSG00000115461	q35
ENSG00000230037	q22.1
ENSG00000163251	q33.3
ENSG00000229457	q12.3
ENSG00000237880	q12.3
ENSG00000229568	q22.1
ENSG00000235092	p25.1
ENSG00000168878	p11.2
ENSG00000227987	q11.2
ENSG00000222000	q11.2
ENSG00000233307	q13
ENSG00000233707	q13
ENSG00000118245	q35
ENSG00000171150	p21
ENSG00000115738	p25.1
ENSG00000227187	q31.1
ENSG00000231675	q24.1
ENSG00000227331	q24.1
ENSG00000234588	q35
ENSG00000236886	q35
ENSG00000204380	q24.1
ENSG00000228586	q24.1
ENSG00000225111	q33.3
ENSG00000244567	q33.3
ENSG00000178385	q33.3
ENSG00000204581	q13
ENSG00000236330	q13
ENSG00000003137	p13.2
ENSG00000153093	q13
ENSG00000144339	q32.3
ENSG00000271435	q21.1
ENSG00000224352	q21.1
ENSG00000231653	q33.3
ENSG00000119844	p14
ENSG00000224288	q22.2
ENSG00000224553	q31.1
ENSG00000235118	q33.3
ENSG00000224852	q22.2
ENSG00000197121	q33.1
ENSG00000257277	q22.3
ENSG00000123600	q31.1
ENSG00000230695	q35
ENSG00000225166	q35
ENSG00000231781	p12
ENSG00000163026	p23.3
ENSG00000213083	q33.3
ENSG00000232125	q33.3
ENSG00000235760	p16.3
ENSG00000184261	p16.3
ENSG00000115896	q33.1
ENSG00000258268	q22.3
ENSG00000232772	q22.2
ENSG00000224509	q12.1
ENSG00000237035	q33.1
ENSG00000225476	q22.2
ENSG00000257284	q22.2
ENSG00000257640	q22.3
ENSG00000228655	q22.3
ENSG00000225421	q33.1
ENSG00000236653	q33.1
ENSG00000224612	q23.3
ENSG00000234172	q32.1
ENSG00000231851	q12.1
ENSG00000170396	q32.1
ENSG00000237824	q32.1
ENSG00000230044	p25.1
ENSG00000121988	q21.3
ENSG00000235864	q34
ENSG00000169006	p25.1
ENSG00000232799	q34
ENSG00000240286	q34
ENSG00000229670	q34
ENSG00000168497	q32.3
ENSG00000271787	p25.1
ENSG00000172059	p25.1
ENSG00000163510	q31.3
ENSG00000275094	q11.2
ENSG00000095002	p21
ENSG00000168754	q11.2
ENSG00000257226	q22.3
ENSG00000231766	q22.2
ENSG00000227088	p12
ENSG00000236300	q22.2
ENSG00000230968	p12
ENSG00000238038	p22.3
ENSG00000187999	p22.3
ENSG00000205639	p23.3
ENSG00000233311	q33.2
ENSG00000237581	q37.1
ENSG00000116030	q33.1
ENSG00000144481	q37.1
ENSG00000213946	q32.3
ENSG00000239605	p21
ENSG00000237077	p12
ENSG00000225406	q32.1
ENSG00000260977	p21
ENSG00000138439	q33.2
ENSG00000230327	p16.3
ENSG00000153823	q36.3
ENSG00000198648	q24.3
ENSG00000226548	p21
ENSG00000238165	p16.3
ENSG00000231636	p23.3
ENSG00000222005	p21
ENSG00000155368	q14.2
ENSG00000179915	p16.3
ENSG00000279897	p22.3
ENSG00000225636	q33.1
ENSG00000276334	p22.3
ENSG00000182177	q37.2
ENSG00000168505	q37.2
ENSG00000115364	p12
ENSG00000233502	p25.1
ENSG00000238082	q31.2
ENSG00000223960	q31.2
ENSG00000227799	p16.1
ENSG00000233611	q37.2
ENSG00000162994	p16.1
ENSG00000226297	q36.3
ENSG00000239332	p21
ENSG00000187957	q36.3
ENSG00000230482	q33.1
ENSG00000224442	q33.1
ENSG00000233266	p16.2
ENSG00000180228	q31.2
ENSG00000238259	q24.3
ENSG00000233605	p12
ENSG00000065413	q33.1
ENSG00000232202	p21
ENSG00000204637	q11.2
ENSG00000230737	p23.1
ENSG00000084693	p23.3
ENSG00000118246	q33.3
ENSG00000028116	p16.1
ENSG00000144199	q11.2
ENSG00000171094	p23.1
ENSG00000230696	q13
ENSG00000237916	q13
ENSG00000186522	q13
ENSG00000115073	q11.2
ENSG00000261522	q11.1
ENSG00000230650	q13
ENSG00000084733	p23.3
ENSG00000015568	q13
ENSG00000259916	q11.1
ENSG00000232503	q21.1
ENSG00000143867	p24.1
ENSG00000178662	q24.3
ENSG00000235072	p23.3
ENSG00000253999	p11.2
ENSG00000085978	q37.1
ENSG00000239649	p22.3
ENSG00000239571	p11.2
ENSG00000138449	q32.2
ENSG00000235064	p22.3
ENSG00000243264	p11.2
ENSG00000115539	q11.2
ENSG00000273269	p21
ENSG00000272814	p21
ENSG00000235993	q36.3
ENSG00000179818	p13.3
ENSG00000135945	q11.2
ENSG00000135929	q35
ENSG00000162981	p24.3
ENSG00000248134	q11.2
ENSG00000273634	q11.2
ENSG00000239300	p25.1
ENSG00000138400	q33.3
ENSG00000144381	q33.1
ENSG00000205795	p25.1
ENSG00000171126	p21
ENSG00000232526	p21
ENSG00000236913	p21
ENSG00000237298	q31.2
ENSG00000236977	q33.1
ENSG00000237266	p25.2
ENSG00000231621	q33.1
ENSG00000272667	q14.3
ENSG00000204399	q14.3
ENSG00000229498	p11.2
ENSG00000226991	q13
ENSG00000119782	p23.3
ENSG00000134318	p25.1
ENSG00000233296	p25.3
ENSG00000135617	p13.2
ENSG00000235440	p23.3
ENSG00000233970	p25.3
ENSG00000234929	p25.3
ENSG00000214064	q22.3
ENSG00000225107	q22.3
ENSG00000274010	q14.3
ENSG00000151353	p25.3
ENSG00000213626	p23.1
ENSG00000240761	q33.2
ENSG00000233579	q33.2
ENSG00000203386	p22.3
ENSG00000227718	p24.3
ENSG00000163596	q33.2
ENSG00000233221	q21.1
ENSG00000227364	p25.3
ENSG00000231259	p11.2
ENSG00000272555	q35
ENSG00000235911	p24.1
ENSG00000229494	p12
ENSG00000233845	p21
ENSG00000153086	q21.3
ENSG00000077232	q32.1
ENSG00000272716	p22.3
ENSG00000135972	q12.1
ENSG00000272663	p16.3
ENSG00000185078	q33.3
ENSG00000224839	q33.3
ENSG00000229150	q33.3
ENSG00000237524	q14.3
ENSG00000230448	p24.3
ENSG00000118231	q33.3
ENSG00000136002	q21.1
ENSG00000162927	p15
ENSG00000225900	p22.1
ENSG00000130508	p25.3
ENSG00000155636	q31.2
ENSG00000115904	p22.1
ENSG00000204787	p12
ENSG00000234781	q12.1
ENSG00000225933	p11.2
ENSG00000068724	p21
ENSG00000246575	p11.2
ENSG00000233869	q34
ENSG00000228111	q34
ENSG00000237790	p22.3
ENSG00000188738	q32.1
ENSG00000235597	q12.1
ENSG00000266931	p11.2
ENSG00000223962	q23.1
ENSG00000013016	p23.1
ENSG00000228970	q11.2
ENSG00000144231	q14.3
ENSG00000142327	q37.3
ENSG00000138379	q32.2
ENSG00000223536	p24.2
ENSG00000244563	q14.3
ENSG00000224463	q33.1
ENSG00000123610	q23.3
ENSG00000230515	p25.1
ENSG00000270289	q31.3
ENSG00000230395	p11.2
ENSG00000132321	q37.3
ENSG00000217289	q21.1
ENSG00000214429	p12
ENSG00000187699	q32.2
ENSG00000231147	q21.1
ENSG00000234572	p14
ENSG00000180178	q21.1
ENSG00000158050	q11.2
ENSG00000237638	p14
ENSG00000231646	q32.1
ENSG00000226747	q32.1
ENSG00000227394	p14
ENSG00000119866	p16.1
ENSG00000115241	p23.3
ENSG00000236502	p21
ENSG00000248313	q21.1
ENSG00000226218	q22.3
ENSG00000151689	q32.2
ENSG00000168887	p11.2
ENSG00000138078	p21
ENSG00000115761	p25.1
ENSG00000234119	q22.3
ENSG00000163040	q21.1
ENSG00000143727	p25.3
ENSG00000005436	p12
ENSG00000115008	q14.1
ENSG00000187536	p23.3
ENSG00000257800	p13.1
ENSG00000217643	p23.3
ENSG00000229682	q12.2
ENSG00000228618	q35
ENSG00000279876	q22.3
ENSG00000233842	q22.3
ENSG00000250207	q21.1
ENSG00000230559	q22.3
ENSG00000204311	q31.2
ENSG00000231626	q12.1
ENSG00000205086	p21
ENSG00000236590	q21.1
ENSG00000144504	q37.3
ENSG00000234480	q21.1
ENSG00000237910	q21.1
ENSG00000231240	q21.1
ENSG00000278962	q13
ENSG00000226338	q23.3
ENSG00000227708	q23.3
ENSG00000214024	q23.3
ENSG00000231557	q33.1
ENSG00000230407	q33.1
ENSG00000228563	p23.1
ENSG00000277893	p23.1
ENSG00000281131	q31.3
ENSG00000279559	q31.3
ENSG00000225258	q31.3
ENSG00000226564	q31.3
ENSG00000227400	q23.3
ENSG00000242575	q23.3
ENSG00000177519	q23.3
ENSG00000163016	p13.1
ENSG00000152683	p22.3
ENSG00000213403	p24.1
ENSG00000228784	p24.1
ENSG00000132300	p11.2
ENSG00000270422	p23.1
ENSG00000168883	p11.2
ENSG00000270540	q37.2
ENSG00000223647	p22.3
ENSG00000232893	q37.2
ENSG00000231546	q37.3
ENSG00000119203	p25.1
ENSG00000213729	p24.1
ENSG00000228577	q33.3
ENSG00000273045	q11.2
ENSG00000188525	p25.1
ENSG00000276460	q21.1
ENSG00000273306	q11.2
ENSG00000144214	q11.2
ENSG00000218175	q31.1
ENSG00000230384	q31.1
ENSG00000235651	q21.3
ENSG00000155729	q33.1
ENSG00000231534	q36.3
ENSG00000153832	q36.3
ENSG00000231969	q23.2
ENSG00000115541	q33.1
ENSG00000223631	q21.1
ENSG00000254552	q24.3
ENSG00000225182	q24.3
ENSG00000243179	q14.1
ENSG00000234199	q14.1
ENSG00000136718	q21.1
ENSG00000236109	q12.1
ENSG00000236651	q31.1
ENSG00000232555	q31.1
ENSG00000278924	q31.1
ENSG00000229122	p23.3
ENSG00000232430	q32.1
ENSG00000232044	p25.2
ENSG00000163092	q24.3
ENSG00000163535	q33.1
ENSG00000118004	p25.3
ENSG00000136689	q14.1
ENSG00000235242	q14.1
ENSG00000272148	p23.3
ENSG00000168288	q23.2
ENSG00000235576	p25.1
ENSG00000204923	p13.3
ENSG00000272563	q14.1
ENSG00000128654	q31.1
ENSG00000272002	p25.1
ENSG00000225378	p23.3
ENSG00000213774	p25.1
ENSG00000153827	q36.3
ENSG00000115216	p23.3
ENSG00000231926	q14.1
ENSG00000183292	q21.1
ENSG00000232979	p25.1
ENSG00000230104	q31.1
ENSG00000232408	q21.1
ENSG00000163492	q31.2
ENSG00000273233	p23.2
ENSG00000134317	p25.1
ENSG00000227134	q22.3
ENSG00000198526	q22.3
ENSG00000271583	q22.3
ENSG00000231040	q22.3
ENSG00000227902	q22.3
ENSG00000229143	q22.3
ENSG00000171103	p23.2
ENSG00000162944	q33.1
ENSG00000230154	p25.1
ENSG00000185404	q37.1
ENSG00000115525	p11.2
ENSG00000144476	q37.3
ENSG00000173559	q32.3
ENSG00000270757	q33.1
ENSG00000163364	q31.1
ENSG00000224577	q31.1
ENSG00000115155	p23.3
ENSG00000272895	q14.1
ENSG00000168658	q11.2
ENSG00000223884	p25.1
ENSG00000228203	p25.1
ENSG00000232508	p11.2
ENSG00000144229	q22.1
ENSG00000072080	q37.1
ENSG00000213639	p23.2
ENSG00000162928	p15
ENSG00000226508	q12.1
ENSG00000197872	p24.2
ENSG00000228873	q11.2
ENSG00000233953	p16.1
ENSG00000188765	p25.3
ENSG00000234231	p11.2
ENSG00000231699	q33.1
ENSG00000082258	q21.3
ENSG00000124357	p13.3
ENSG00000150938	p22.2
ENSG00000170745	p24.2
ENSG00000227227	q32.1
ENSG00000180871	q35
ENSG00000144369	q32.1
ENSG00000230572	p11.2
ENSG00000258984	q37.3
ENSG00000213453	p23.3
ENSG00000198130	q32.2
ENSG00000227210	p24.1
ENSG00000214070	q21.3
ENSG00000115540	q33.1
ENSG00000132031	p24.1
ENSG00000151692	p25.1
ENSG00000163254	q33.3
ENSG00000236664	q31.2
ENSG00000229941	q31.2
ENSG00000224529	q33.3
ENSG00000229405	p25.1
ENSG00000227241	q31.2
ENSG00000204434	q21.1
ENSG00000232028	p22.2
ENSG00000224967	q14.1
ENSG00000273588	q21.1
ENSG00000162947	q23.3
ENSG00000125633	q14.1
ENSG00000226506	p25.1
ENSG00000271657	p15
ENSG00000271629	p24.1
ENSG00000249909	q31.2
ENSG00000213962	q31.2
ENSG00000170340	p15
ENSG00000138448	q32.1
ENSG00000229744	q31.2
ENSG00000182187	q33.3
ENSG00000068697	p24.1
ENSG00000214077	q21.1
ENSG00000230690	q12.1
ENSG00000132330	q37.3
ENSG00000229689	q11.1
ENSG00000272913	q11.1
ENSG00000185414	q11.2
ENSG00000217950	q21.1
ENSG00000138083	p21
ENSG00000232328	q37.3
ENSG00000204872	p13.1
ENSG00000124835	q37.3
ENSG00000236667	q31.3
ENSG00000119185	p25.1
ENSG00000270335	p15
ENSG00000236431	q11.1
ENSG00000175772	q13
ENSG00000226065	q13
ENSG00000115275	p13.1
ENSG00000232742	q21.1
ENSG00000128656	q31.1
ENSG00000273155	q11.2
ENSG00000144182	q11.2
ENSG00000169599	p13.3
ENSG00000176601	q21.3
ENSG00000231541	q31.2
ENSG00000270574	q31.2
ENSG00000279598	q31.2
ENSG00000270956	q31.2
ENSG00000271401	q31.2
ENSG00000163072	q24.3
ENSG00000144306	q31.1
ENSG00000055813	p16.1
ENSG00000115325	p13.1
ENSG00000226702	p16.1
ENSG00000233251	p16.1
ENSG00000230838	q35
ENSG00000234938	q35
ENSG00000216721	q35
ENSG00000235770	q35
ENSG00000213938	q33.1
ENSG00000226124	q33.1
ENSG00000237525	q35
ENSG00000227981	q35
ENSG00000224291	p11.2
ENSG00000234044	q14.3
ENSG00000260476	p25.1
ENSG00000227361	p15
ENSG00000138413	q34
ENSG00000214336	p11.2
ENSG00000228134	q22.2
ENSG00000115085	q11.2
ENSG00000035115	p25.3
ENSG00000223691	p24.1
ENSG00000163464	q35
ENSG00000229621	p24.1
ENSG00000270654	p24.1
ENSG00000231204	p24.1
ENSG00000196862	q12.3
ENSG00000224159	q35
ENSG00000234207	p24.1
ENSG00000235537	p24.1
ENSG00000233005	p24.1
ENSG00000234189	p24.1
ENSG00000228538	p24.1
ENSG00000231200	p24.1
ENSG00000228999	p24.1
ENSG00000115902	p14
ENSG00000234818	p25.1
ENSG00000136541	q24.1
ENSG00000227252	q37.3
ENSG00000144580	q35
ENSG00000135951	q11.2
ENSG00000077044	q37.1
ENSG00000198612	q37.3
ENSG00000135968	q12.3
ENSG00000163806	p23.2
ENSG00000279227	q14.1
ENSG00000125631	q14.1
ENSG00000115297	p13.1
ENSG00000229781	q22.2
ENSG00000136720	q14.3
ENSG00000271627	p11.2
ENSG00000138092	p23.3
ENSG00000232531	p11.2
ENSG00000197644	p23.1
ENSG00000223703	p11.2
ENSG00000271074	q34
ENSG00000224464	p23.3
ENSG00000236969	p11.2
ENSG00000119778	p23.3
ENSG00000229816	p22.3
ENSG00000247626	q33.1
ENSG00000231017	q34
ENSG00000115289	p13.1
ENSG00000235066	q14.1
ENSG00000279964	q37.1
ENSG00000228016	q31.1
ENSG00000186854	p11.2
ENSG00000134308	p25.1
ENSG00000228222	q24.3
ENSG00000172073	p11.2
ENSG00000228541	p15
ENSG00000272027	p22.3
ENSG00000232153	p22.3
ENSG00000238133	q31.1
ENSG00000184924	p23.3
ENSG00000228262	p22.3
ENSG00000136715	q14.3
ENSG00000171055	p22.2
ENSG00000091436	q31.1
ENSG00000226856	q14.2
ENSG00000136710	q21.1
ENSG00000260077	p25.1
ENSG00000222017	q33.1
ENSG00000227653	q14.3
ENSG00000273063	p16.1
ENSG00000225156	p21
ENSG00000237532	q14.3
ENSG00000091428	q31.1
ENSG00000227004	q33.1
ENSG00000115677	q37.3
ENSG00000238277	q14.3
ENSG00000152430	q33.1
ENSG00000204460	q21.1
ENSG00000232732	q33.1
ENSG00000123612	q24.1
ENSG00000224043	q21.3
ENSG00000234682	q21.3
ENSG00000228098	q21.3
ENSG00000231635	q11.2
ENSG00000233428	q21.1
ENSG00000229536	q21.1
ENSG00000233702	p15
ENSG00000186889	p15
ENSG00000196208	p25.1
ENSG00000279218	q37.1
ENSG00000229087	p24.3
ENSG00000226442	q37.1
ENSG00000261338	q35
ENSG00000226806	q21.3
ENSG00000115850	q21.3
ENSG00000271936	p23.3
ENSG00000237039	q37.1
ENSG00000151779	p24.3
ENSG00000116039	p13.3
ENSG00000242534	p11.2
ENSG00000138031	p23.3
ENSG00000224607	p11.2
ENSG00000135931	q37.1
ENSG00000229805	p16.1
ENSG00000261298	q37.1
ENSG00000211623	p11.2
ENSG00000271894	p16.1
ENSG00000272180	p16.1
ENSG00000238012	p14
ENSG00000232688	p14
ENSG00000238201	p14
ENSG00000230525	p14
ENSG00000270930	q21.1
ENSG00000224559	q21.1
ENSG00000234939	q21.1
ENSG00000234576	q21.1
ENSG00000084774	p23.3
ENSG00000150722	q31.3
ENSG00000219391	p21
ENSG00000226831	q21.1
ENSG00000115598	q12.1
ENSG00000237133	p22.3
ENSG00000152689	p22.3
ENSG00000214369	q31.1
ENSG00000224637	p21
ENSG00000238018	p16.2
ENSG00000237887	p16.2
ENSG00000279519	p22.2
ENSG00000273595	q12.2
ENSG00000115808	p22.2
ENSG00000179921	q35
ENSG00000213620	p23.1
ENSG00000258910	q14.2
ENSG00000115523	p11.2
ENSG00000233339	q12.2
ENSG00000125630	q14.1
ENSG00000115652	q12.2
ENSG00000231848	p21
ENSG00000236124	q14.1
ENSG00000136688	q14.1
ENSG00000196141	q33.1
ENSG00000233128	p22.1
ENSG00000072163	q14.3
ENSG00000170577	p21
ENSG00000237576	p13.3
ENSG00000172482	q37.3
ENSG00000228329	p13.3
ENSG00000115947	q23.1
ENSG00000163171	p22.2
ENSG00000155657	q31.2
ENSG00000243389	q14.1
ENSG00000228251	q14.1
ENSG00000236213	p22.2
ENSG00000125611	q14.1
ENSG00000273196	p11.2
ENSG00000168758	q11.2
ENSG00000042445	p11.2
ENSG00000135625	p13.2
ENSG00000021574	p22.3
ENSG00000163075	q14.2
ENSG00000172478	q37.3
ENSG00000198380	p13.3
ENSG00000144567	q35
ENSG00000034510	p11.2
ENSG00000214484	p13.1
ENSG00000235721	q13
ENSG00000217702	p13.1
ENSG00000236440	q22.1
ENSG00000244125	q22.2
ENSG00000233329	q22.1
ENSG00000276362	p11.2
ENSG00000213400	p11.2
ENSG00000152291	p11.2
ENSG00000227824	q35
ENSG00000226276	q35
ENSG00000235127	p24.3
ENSG00000235192	q24.3
ENSG00000229195	q24.3
ENSG00000232411	q24.3
ENSG00000138386	q32.2
ENSG00000249715	q11.2
ENSG00000214184	q12.3
ENSG00000115649	q35
ENSG00000204253	q32.2
ENSG00000213110	q32.2
ENSG00000223824	q32.2
ENSG00000174279	q31.1
ENSG00000270696	p12
ENSG00000270462	p12
ENSG00000226247	p12
ENSG00000271452	p12
ENSG00000128714	q31.1
ENSG00000250011	q37.1
ENSG00000229831	p15
ENSG00000270996	p12
ENSG00000235419	q37.1
ENSG00000144589	q35
ENSG00000066248	q37.1
ENSG00000121989	q22.3
ENSG00000226321	q37.3
ENSG00000223530	p24.1
ENSG00000238065	q22.1
ENSG00000163161	q14.3
ENSG00000229224	p23.2
ENSG00000213958	q31.3
ENSG00000203363	p11.2
ENSG00000271443	p22.1
ENSG00000228973	q35
ENSG00000168702	q22.2
ENSG00000237442	p22.1
ENSG00000163170	p13.1
ENSG00000251569	q31.1
ENSG00000163093	q31.1
ENSG00000168393	q37.3
ENSG00000049323	p22.3
ENSG00000232377	q22.3
ENSG00000273106	p21
ENSG00000236090	p21
ENSG00000230992	q21.2
ENSG00000238111	p23.3
ENSG00000231124	q33.1
ENSG00000237178	q31.2
ENSG00000213963	q31.2
ENSG00000273090	p22.2
ENSG00000138395	q33.1
ENSG00000228989	q37.3
ENSG00000227617	q24.3
ENSG00000115648	q37.3
ENSG00000280228	q14.1
ENSG00000180152	q14.1
ENSG00000271996	q31.2
ENSG00000271825	q31.2
ENSG00000222043	q31.2
ENSG00000138032	p21
ENSG00000018510	q31.2
ENSG00000127837	q35
ENSG00000114923	q35
ENSG00000239474	q31.1
ENSG00000230979	p16.3
ENSG00000073737	q31.1
ENSG00000115474	q37.1
ENSG00000144357	q31.1
ENSG00000280374	q31.2
ENSG00000225808	q31.2
ENSG00000280083	q32.3
ENSG00000239402	q21.1
ENSG00000116044	q31.2
ENSG00000175497	q14.1
ENSG00000236533	p21
ENSG00000230646	q21.1
ENSG00000178162	q21.1
ENSG00000226994	p22.3
ENSG00000230611	q32.3
ENSG00000222001	q37.1
ENSG00000138435	q31.1
ENSG00000163017	p13.1
ENSG00000144115	p11.2
ENSG00000236682	q14.3
ENSG00000067066	q37.1
ENSG00000135976	q11.2
ENSG00000229774	q14.2
ENSG00000254097	p11.2
ENSG00000138035	p16.1
ENSG00000115604	q12.1
ENSG00000213090	q33.1
ENSG00000115194	p23.3
ENSG00000168894	p11.2
ENSG00000275111	q11.1
ENSG00000224173	p14
ENSG00000235495	p14
ENSG00000115993	q33.1
ENSG00000144031	p13.3
ENSG00000183891	p24.1
ENSG00000237320	p22.3
ENSG00000235351	q37.3
ENSG00000223739	p14
ENSG00000280257	p14
ENSG00000281920	p14
ENSG00000168395	q37.3
ENSG00000214533	p14
ENSG00000272177	p14
ENSG00000235725	p14
ENSG00000237979	p14
ENSG00000234255	p14
ENSG00000204929	p14
ENSG00000233370	q13
ENSG00000168890	p11.2
ENSG00000177261	q35
ENSG00000230790	p25.1
ENSG00000203643	p25.1
ENSG00000228496	p25.1
ENSG00000204822	p13.1
ENSG00000224048	q23.3
ENSG00000232359	q23.3
ENSG00000233459	q33.2
ENSG00000233031	q33.2
ENSG00000215692	q37.3
ENSG00000234793	q37.3
ENSG00000180902	q37.3
ENSG00000239322	p13.3
ENSG00000144161	q14.1
ENSG00000055917	p24.1
ENSG00000115762	q21.1
ENSG00000241566	p11.2
ENSG00000135924	q35
ENSG00000135624	p13.2
ENSG00000234060	q21.3
ENSG00000134324	p25.1
ENSG00000152127	q21.2
ENSG00000178562	q33.2
ENSG00000234022	p24.3
ENSG00000224791	q33.2
ENSG00000213925	q33.2
ENSG00000267919	q35
ENSG00000231802	q35
ENSG00000230730	p23.2
ENSG00000135637	p13.1
ENSG00000223903	q35
ENSG00000242915	p23.2
ENSG00000227308	q35
ENSG00000236469	p13.3
ENSG00000228909	q35
ENSG00000225911	q35
ENSG00000234896	p13.3
ENSG00000236451	q35
ENSG00000239498	q35
ENSG00000235337	q35
ENSG00000271991	p24.1
ENSG00000235486	q12.2
ENSG00000227176	q31.1
ENSG00000115353	p12
ENSG00000136698	q21.1
ENSG00000214211	q24.3
ENSG00000227713	p25.3
ENSG00000224819	q36.1
ENSG00000232089	q36.1
ENSG00000163803	p23.2
ENSG00000184182	q37.3
ENSG00000072135	q21.1
ENSG00000163217	p13.3
ENSG00000228509	q32.2
ENSG00000138376	q35
ENSG00000143952	p14
ENSG00000224885	p25.3
ENSG00000032389	p25.3
ENSG00000224695	p12
ENSG00000150551	q21.2
ENSG00000232349	q21.2
ENSG00000230065	q21.2
ENSG00000254345	p11.2
ENSG00000233392	q37.3
ENSG00000223991	q37.3
ENSG00000231327	p13.3
ENSG00000115602	q12.1
ENSG00000237784	q37.1
ENSG00000231682	q37.1
ENSG00000232690	q37.1
ENSG00000228162	q37.1
ENSG00000188042	q37.1
ENSG00000213160	q31.1
ENSG00000177994	p16.2
ENSG00000227238	p22.1
ENSG00000152147	p22.1
ENSG00000253365	p11.2
ENSG00000225523	p11.2
ENSG00000231550	q31.1
ENSG00000115414	q35
ENSG00000224041	p11.2
ENSG00000261209	q12.3
ENSG00000254220	p11.2
ENSG00000254292	p11.2
ENSG00000170178	q31.1
ENSG00000211625	p11.2
ENSG00000253765	p11.2
ENSG00000278857	p11.2
ENSG00000163793	p23.3
ENSG00000240935	q12.2
ENSG00000240687	p25.1
ENSG00000236917	q23.3
ENSG00000204406	q23.1
ENSG00000244260	p25.1
ENSG00000240960	p25.1
ENSG00000119888	p21
ENSG00000234485	p13.3
ENSG00000144362	q31.1
ENSG00000243491	p25.1
ENSG00000211626	p11.2
ENSG00000233684	p25.3
ENSG00000211632	p11.2
ENSG00000241244	p11.2
ENSG00000276566	p11.2
ENSG00000242766	p11.2
ENSG00000280744	q37.1
ENSG00000278593	q37.2
ENSG00000235726	q37.2
ENSG00000224675	q24.1
ENSG00000230251	q24.1
ENSG00000226186	p13.3
ENSG00000205847	p13.3
ENSG00000272735	p13.3
ENSG00000115084	q14.1
ENSG00000144278	q23.3
ENSG00000258881	p13.3
ENSG00000228384	p13.3
ENSG00000144043	p13.3
ENSG00000115282	p13.1
ENSG00000222038	q21.1
ENSG00000231221	q12.3
ENSG00000155066	q11.1
ENSG00000183513	q11.2
ENSG00000226726	q36.1
ENSG00000272944	q36.1
ENSG00000225187	p21
ENSG00000116106	q36.1
ENSG00000232114	p22.1
ENSG00000224604	p24.2
ENSG00000237670	p24.2
ENSG00000214843	p24.2
ENSG00000204120	q37.1
ENSG00000143933	p21
ENSG00000143977	p13.3
ENSG00000144355	q31.1
ENSG00000224019	q32.1
ENSG00000163599	q33.2
ENSG00000215023	q37.3
ENSG00000154252	q37.3
ENSG00000128699	q32.2
ENSG00000224272	q37.3
ENSG00000204099	q37.3
ENSG00000203395	p14
ENSG00000115956	p14
ENSG00000138030	p23.3
ENSG00000272342	p25.3
ENSG00000183840	q21.2
ENSG00000233107	p12
ENSG00000228209	p12
ENSG00000271356	p12
ENSG00000163466	q35
ENSG00000144061	q13
ENSG00000223923	q35
ENSG00000237877	q32.1
ENSG00000225658	p13.1
ENSG00000237737	p13.1
ENSG00000226410	q32.1
ENSG00000153165	q12.2
ENSG00000225539	q32.3
ENSG00000232568	q32.1
ENSG00000259915	q32.1
ENSG00000270571	p12
ENSG00000235403	p25.3
ENSG00000233553	p25.3
ENSG00000236665	p25.3
ENSG00000225234	p25.3
ENSG00000225394	q32.3
ENSG00000171853	p25.3
